reference,id,source,type,business,price,price_num,price_m2,area_m2,private_area,private_area_num,total_area,total_area_num,land_area,land_area_num,dorms,suites,bathrooms,parking,floor,address_complete,street,number,neighborhood,city,uf,latitude,longitude,advertiser,updated_days,url
16120000152,7735f5dd-88c3-4f70-b941-5f87b4b089d4,sub100,Apartamento,Venda,"255.000,00",255000.0,5000.0,51.0,"51,00",51.0,"0,00",0.0,"0,00",0.0,2,0,1,1,,"Rua José Granado Parra,  - Jardim Paulista, Maringá - PR",Rua José Granado Parra,,Jardim Paulista,Maringá,PR,-23.4107408,-51.8668504,Fujimóveis Empreendimentos Imobiliários,0,https://sub100.com.br/imoveis/16120000152/venda/apartamento-em-maringa-pr/jardim-paulista
83820000932,7b9a508b-58b0-467d-ab7e-da97aacd3b4b,sub100,Apartamento,Venda,"255.000,00",255000.0,4897.25,52.07,"52,07",52.07,"57,07",57.07,"57,07",57.07,2,0,1,1,,"Rua José Granado Parra, 1482 - Jardim Paulista, Maringá - PR",Rua José Granado Parra,1482,Jardim Paulista,Maringá,PR,-23.4056749,-51.8722904,Imobiliaria Zanoni,0,https://sub100.com.br/imoveis/83820000932/venda/apartamento-em-maringa-pr/jardim-paulista
95220000501,830d776d-7984-4d53-9178-ee92590e8e3d,sub100,Apartamento,Venda,"255.000,00",255000.0,5000.0,51.0,"51,00",51.0,"0,00",0.0,"0,00",0.0,1,1,2,1,1,"Rua Assunção, 598 - Vila Marumby, Maringá - PR",Rua Assunção,598,Vila Marumby,Maringá,PR,-23.446087350524,-51.930474264365,IMOBILIÁRIA Z3,0,https://sub100.com.br/imoveis/95220000501/venda/apartamento-em-maringa-pr/vila-marumby
10420000912,87b09075-f567-43e0-be07-90a5be85e25f,sub100,Apartamento,Venda,"255.000,00",255000.0,5666.67,45.0,"45,00",45.0,"0,00",0.0,"0,00",0.0,2,0,1,1,4,"Rua Cantor Raul Seixas, 343, bloco e - Jardim Ipanema, Maringá - PR",Rua Cantor Raul Seixas,343,Jardim Ipanema,Maringá,PR,-23.4551201,-51.9241275,Moraes e Moraes Negócios Imobiliários,0,https://sub100.com.br/imoveis/10420000912/venda/apartamento-em-maringa-pr/jardim-ipanema
2020006921,7e30ed90-89fe-4a68-977e-fd1ded1a5a8c,sub100,Apartamento,Venda,"255.000,00",255000.0,5000.0,51.0,"51,00",51.0,"76,00",76.0,"76,00",76.0,2,0,1,1,6,"Rua Pioneiro Alfredo José da Costa, 472, apartamento 607 - Jardim Alvorada, Maringá - PR",Rua Pioneiro Alfredo José da Costa,472,Jardim Alvorada,Maringá,PR,-23.388421,-51.907634,Lélo Imóveis,0,https://sub100.com.br/imoveis/2020006921/venda/apartamento-em-maringa-pr/jardim-alvorada
64320000210,d8025b73-2517-49ad-baed-0de20b492206,sub100,Apartamento,Venda,"255.000,00",255000.0,5666.67,45.0,"45,00",45.0,"0,00",0.0,"0,00",0.0,2,0,1,1,,"Avenida Pioneiro Antonio Ruiz Saldanha, 730 - Parque Industrial, Maringá - PR",Avenida Pioneiro Antonio Ruiz Saldanha,730,Parque Industrial,Maringá,PR,-23.4989714,-51.9826046,Casa Dom Imóveis,0,https://sub100.com.br/imoveis/64320000210/venda/apartamento-em-maringa-pr/parque-industrial
41320000653,6355eaf1-cc2c-45a2-a5a7-eee454d1d716,sub100,Apartamento,Venda,"255.990,00",255990.0,6918.65,37.0,"37,00",37.0,"0,00",0.0,"0,00",0.0,2,0,1,1,,"Avenida Doutor Alexandre Rasgulaeff,  - Jardim Dourados, Maringá - PR",Avenida Doutor Alexandre Rasgulaeff,,Jardim Dourados,Maringá,PR,,,Innovant Imóveis,0,https://sub100.com.br/imoveis/41320000653/venda/apartamento-em-maringa-pr/jardim-dourados
33020000055,4656307c-241b-4713-81cc-5ed1690ef8da,sub100,Casa,Venda,"258.000,00",258000.0,3909.09,66.0,"0,00",0.0,"66,00",66.0,"367,00",367.0,2,0,1,6,,"Rua Alfredo Miles, 646 - Conjunto João de Barro Porto Seguro II, Maringá - PR",Rua Alfredo Miles,646,Conjunto João de Barro Porto Seguro II,Maringá,PR,-23.4503226,-51.89788009999999,Alexsandro Imóveis,0,https://sub100.com.br/imoveis/33020000055/venda/casa-em-maringa-pr/conjunto-joao-de-barro-porto-seguro-ii
62220000271,6b861e4f-ade7-47f3-95df-6aa01d579410,sub100,Apartamento,Venda,"259.000,00",259000.0,4796.3,54.0,"54,00",54.0,"0,00",0.0,"0,00",0.0,2,0,1,1,,"Avenida das Indústrias, 1240 - Jardim América, Maringá - PR",Avenida das Indústrias,1240,Jardim América,Maringá,PR,-23.4283377,-51.8884379,Morialle Imóveis,0,https://sub100.com.br/imoveis/62220000271/venda/apartamento-em-maringa-pr/jardim-america
2820009693,c75cdca4-0668-482e-94dc-1d20724d61ab,sub100,Apartamento,Venda,"259.000,00",259000.0,5755.56,45.0,"45,00",45.0,"0,00",0.0,"0,00",0.0,2,0,1,1,,"Rua Chile, 1623, 704 - Jardim Alvorada, Maringá - PR",Rua Chile,1623,Jardim Alvorada,Maringá,PR,-23.3897611,-51.9058056,Pedro Granado Imóveis,0,https://sub100.com.br/imoveis/2820009693/venda/apartamento-em-maringa-pr/jardim-alvorada
29920000148,cb7fc349-bb7f-47de-97db-1d251e01ff2c,sub100,Casa,Venda,"259.000,00",259000.0,2726.32,95.0,"0,00",0.0,"95,00",95.0,"200,00",200.0,3,0,1,3,,"Rua Maria Napoleão dos Santos, 305 - Loteamento Residencial Iguatemi, Maringá - PR",Rua Maria Napoleão dos Santos,305,Loteamento Residencial Iguatemi,Maringá,PR,-23.364702638500734,-52.06139281719666,Croti Imóveis,0,https://sub100.com.br/imoveis/29920000148/venda/casa-em-maringa-pr/loteamento-residencial-iguatemi
2020007428,13ed68dc-8a9f-465c-9eba-be1eca205304,sub100,Apartamento,Venda,"259.000,00",259000.0,5630.43,46.0,"46,00",46.0,"46,00",46.0,"46,00",46.0,2,0,1,1,,"Avenida Doutor Alexandre Rasgulaeff, 3884, bl 1 ap 410 - Parque Residencial Cidade Nova, Maringá - PR",Avenida Doutor Alexandre Rasgulaeff,3884,Parque Residencial Cidade Nova,Maringá,PR,-23.3969,-51.9326968,Lélo Imóveis,0,https://sub100.com.br/imoveis/2020007428/venda/apartamento-em-maringa-pr/parque-residencial-cidade-nova
99920002076,d9b7f3d2-eed6-4f18-ae0e-abb2ae04e55a,sub100,Apartamento,Venda,"259.000,00",259000.0,7848.48,33.0,"33,00",33.0,"0,00",0.0,"0,00",0.0,1,0,1,1,,"Avenida Senador Petrônio Portela, 923 - Jardim Aclimação, Maringá - PR",Avenida Senador Petrônio Portela,923,Jardim Aclimação,Maringá,PR,-23.446965,-51.9127155,Dubai Imóveis,0,https://sub100.com.br/imoveis/99920002076/venda/apartamento-em-maringa-pr/jardim-aclimacao
3020000379,f9e41cdd-ea32-4700-a045-cc333aaf8813,sub100,Apartamento,Venda,"259.000,00",259000.0,5296.52,48.9,"48,90",48.9,"60,11",60.11,"0,00",0.0,2,0,1,1,,"Rua Pioneira Maria Aparecida Araújo de Siqueira, 215, esquina - Loteamento Sumaré, Maringá - PR",Rua Pioneira Maria Aparecida Araújo de Siqueira,215,Loteamento Sumaré,Maringá,PR,-23.3815967,-51.905632,Proposta Consultoria de Imóveis,0,https://sub100.com.br/imoveis/3020000379/venda/apartamento-em-maringa-pr/loteamento-sumare
16120000154,f5660a2d-0744-41c6-bcb3-a193670b76c8,sub100,Apartamento,Venda,"259.990,00",259990.0,6190.24,42.0,"42,00",42.0,"0,00",0.0,"0,00",0.0,2,0,1,1,,"Rua Jacob Porsak,  - Chácaras Aeroporto, Maringá - PR",Rua Jacob Porsak,,Chácaras Aeroporto,Maringá,PR,-23.4711229,-51.9064216,Fujimóveis Empreendimentos Imobiliários,0,https://sub100.com.br/imoveis/16120000154/venda/apartamento-em-maringa-pr/chacaras-aeroporto
40720004800,f3d296d7-8f32-41a1-835d-a7b12cb90e5c,sub100,Apartamento,Venda,"260.000,00",260000.0,3376.62,77.0,"77,00",77.0,"80,77",80.77,"0,00",0.0,2,1,2,1,térreo,"Avenida Doutor Mário Clapier Urbinati, 724, apartamento 0008 - Zona 07, Maringá - PR",Avenida Doutor Mário Clapier Urbinati,724,Zona 07,Maringá,PR,-23.405369,-51.9459467,Ideal Maringá Imóveis,0,https://sub100.com.br/imoveis/40720004800/venda/apartamento-em-maringa-pr/zona-07
40720004439,f4cf3646-b15e-4c6e-aea4-42af01359912,sub100,Casa,Venda,"260.000,00",260000.0,9615.38,27.04,"0,00",0.0,"27,04",27.04,"0,00",0.0,2,0,1,5,,"Avenida das Torres, 1067 - Parque Hortência, Maringá - PR",Avenida das Torres,1067,Parque Hortência,Maringá,PR,-23.397706,-51.981126,Ideal Maringá Imóveis,0,https://sub100.com.br/imoveis/40720004439/venda/casa-em-maringa-pr/parque-hortencia
39720000057,f4ed69e1-fb49-4100-9666-3f45ec7eb504,sub100,Apartamento,Venda,"260.000,00",260000.0,3661.97,71.0,"71,00",71.0,"0,00",0.0,"0,00",0.0,1,1,2,2,4,"Avenida Londrina, 702 - Zona 08, Maringá - PR",Avenida Londrina,702,Zona 08,Maringá,PR,-23.4349609,-51.9109033,Gisa Giseli Corretora de Imóveis,0,https://sub100.com.br/imoveis/39720000057/venda/apartamento-em-maringa-pr/zona-08
99620000140,fa119e9d-8351-4084-b093-1150b1fece58,sub100,Apartamento,Venda,"260.000,00",260000.0,5454.16,47.67,"47,67",47.67,"0,00",0.0,"0,00",0.0,2,0,1,1,6º Andar,"Rua Chile, 1673 - Ebenezer, Maringá - PR",Rua Chile,1673,Ebenezer,Maringá,PR,-23.3888793,-51.905224,Rafael Takaki Corretor de Imóveis,0,https://sub100.com.br/imoveis/99620000140/venda/apartamento-em-maringa-pr/ebenezer
3620007540,eb2e0350-6efb-4c48-a652-c788b8483abe,sub100,Casa,Venda,"260.000,00",260000.0,2332.68,111.46,"0,00",0.0,"111,46",111.46,"376,50",376.5,3,0,1,2,,"Travessa Xingu, 16 - Parque das Grevíleas, Maringá - PR",Travessa Xingu,16,Parque das Grevíleas,Maringá,PR,-23.3754522,-51.93217139999999,Imobiliária Silvio Iwata,0,https://sub100.com.br/imoveis/3620007540/venda/casa-em-maringa-pr/parque-das-grevileas
10420000838,eb8de6d8-6e54-46e5-a59e-3c32d0945ef9,sub100,Apartamento,Venda,"260.000,00",260000.0,3661.97,71.0,"71,00",71.0,"0,00",0.0,"0,00",0.0,2,1,2,1,3,"Rua Antônio Octávio Scramim, 1370 - Zona 06, Maringá - PR",Rua Antônio Octávio Scramim,1370,Zona 06,Maringá,PR,-23.4232915,-51.9601021,Moraes e Moraes Negócios Imobiliários,0,https://sub100.com.br/imoveis/10420000838/venda/apartamento-em-maringa-pr/zona-06
33720000403,ee07eb7d-b175-432a-8f39-e5ba50fd7e39,sub100,Casa,Venda,"260.000,00",260000.0,3561.64,73.0,"0,00",0.0,"73,00",73.0,"150,00",150.0,1,1,1,2,,",  - Conjunto Residencial Cidade Alta, Maringá - PR",,,Conjunto Residencial Cidade Alta,Maringá,PR,-23.4684101,-51.9119964,WD Imóveis,0,https://sub100.com.br/imoveis/33720000403/venda/casa-em-maringa-pr/conjunto-residencial-cidade-alta
2820009551,de5798e4-a27a-4442-b492-a0fcf5abb090,sub100,Apartamento,Venda,"260.000,00",260000.0,3023.26,86.0,"86,00",86.0,"0,00",0.0,"0,00",0.0,3,0,1,1,,"Rua Paranaguá, 565, 23 - Zona 07, Maringá - PR",Rua Paranaguá,565,Zona 07,Maringá,PR,-23.4081633,-51.94437060000001,Pedro Granado Imóveis,0,https://sub100.com.br/imoveis/2820009551/venda/apartamento-em-maringa-pr/zona-07
2820011748,dfc52790-9ed2-4d97-aa92-17314d3d1659,sub100,Casa,Venda,"260.000,00",260000.0,4062.5,64.0,"0,00",0.0,"64,00",64.0,"153,00",153.0,2,0,1,2,,"Rua Ana Coronado Marquioto, 1815 - Jardim Paulista III, Maringá - PR",Rua Ana Coronado Marquioto,1815,Jardim Paulista III,Maringá,PR,-23.4079854,-51.8687752,Pedro Granado Imóveis,0,https://sub100.com.br/imoveis/2820011748/venda/casa-em-maringa-pr/jardim-paulista-iii
4320000106,e6796486-e567-4cc7-9783-aacae66d9e20,sub100,Apartamento,Venda,"260.000,00",260000.0,6272.62,41.45,"41,45",41.45,"0,00",0.0,"0,00",0.0,2,0,1,1,,"Rua Jacob Porsak, 267 - Chácaras Aeroporto, Maringá - PR",Rua Jacob Porsak,267,Chácaras Aeroporto,Maringá,PR,-23.47144765729,-51.906464515344,Francomil Comércio Imobiliário,0,https://sub100.com.br/imoveis/4320000106/venda/apartamento-em-maringa-pr/chacaras-aeroporto
5320000040,e73b71f9-b4b0-4492-a17e-86fe968389c3,sub100,Sobrado,Venda,"260.000,00",260000.0,812.5,320.0,"0,00",0.0,"320,00",320.0,"150,00",150.0,0,0,0,0,,"Rua Pioneiro José de Paula, 387 - Jardim Novo Alvorada, Maringá - PR",Rua Pioneiro José de Paula,387,Jardim Novo Alvorada,Maringá,PR,-23.38779930894712,-51.90819001586913,Sampaio Corretor de Imóveis,0,https://sub100.com.br/imoveis/5320000040/venda/sobrado-em-maringa-pr/jardim-novo-alvorada
1020001976,cac4769b-61d3-431d-9eea-0d7bfcdc9a40,sub100,Apartamento,Venda,"260.000,00",260000.0,2708.33,96.0,"0,00",0.0,"96,00",96.0,"0,00",0.0,0,1,1,2,,"Rua Professor Lauro Eduardo Werneck, 1023 - Zona 07, Maringá - PR",Rua Professor Lauro Eduardo Werneck,1023,Zona 07,Maringá,PR,-23.407232077095603,-51.9392764165786,Imobiliária Sandri,19,https://sub100.com.br/imoveis/1020001976/venda/apartamento-em-maringa-pr/zona-07
64320000106,cc68c2e6-2690-4b7c-802d-dbfcfda359c4,sub100,Apartamento,Venda,"260.000,00",260000.0,5777.78,45.0,"45,00",45.0,"0,00",0.0,"0,00",0.0,2,0,1,1,,"Rua Pioneira Genoveva Giunta, 1106 - Parque Tarumã, Maringá - PR",Rua Pioneira Genoveva Giunta,1106,Parque Tarumã,Maringá,PR,-23.4624688,-51.92660559999999,Casa Dom Imóveis,0,https://sub100.com.br/imoveis/64320000106/venda/apartamento-em-maringa-pr/parque-taruma
99920002073,a976e094-1a57-4ed5-a81c-6985cda71c22,sub100,Apartamento,Venda,"260.000,00",260000.0,8965.52,29.0,"29,00",29.0,"0,00",0.0,"0,00",0.0,0,0,0,0,,"Rua Doutor Alberto Byngton Júnior, 192 - Vila Esperança, Maringá - PR",Rua Doutor Alberto Byngton Júnior,192,Vila Esperança,Maringá,PR,-23.4209995,-51.9330558,Dubai Imóveis,0,https://sub100.com.br/imoveis/99920002073/venda/apartamento-em-maringa-pr/vila-esperanca
19420001415,adafc41a-2676-4f02-a8ea-4013a3e44543,sub100,Casa,Venda,"260.000,00",260000.0,2222.22,117.0,"0,00",0.0,"117,00",117.0,"0,00",0.0,3,0,1,2,,"Rua Galáxia, 1182 - Jardim Universo, Maringá - PR",Rua Galáxia,1182,Jardim Universo,Maringá,PR,-23.4570100838712,-51.93923631682993,Benites & Gonzaga Imóveis,11,https://sub100.com.br/imoveis/19420001415/venda/casa-em-maringa-pr/jardim-universo
71420000136,af740214-abaa-41e9-895f-a6ad24d5eb9c,sub100,Casa,Venda,"260.000,00",260000.0,4406.78,59.0,"0,00",0.0,"59,00",59.0,"156,00",156.0,2,0,1,2,,"Rua Pará, 2143 - Jardim Imperial II, Maringá - PR",Rua Pará,2143,Jardim Imperial II,Maringá,PR,-23.3929409,-51.9404646,Osvaldo Roque Corretor de Imóveis,0,https://sub100.com.br/imoveis/71420000136/venda/casa-em-maringa-pr/jardim-imperial-ii
94620000602,7f5e4f72-90e2-4009-8e73-5bfc0edca802,sub100,Casa,Venda,"260.000,00",260000.0,,0.0,"0,00",0.0,"0,00",0.0,"0,00",0.0,2,0,1,2,,"Rua Elpídio Francisco Costa, 94 - Conjunto Habitacional Requião, Maringá - PR",Rua Elpídio Francisco Costa,94,Conjunto Habitacional Requião,Maringá,PR,-23.4209995,-51.9330558,Imobiliária Daros,0,https://sub100.com.br/imoveis/94620000602/venda/casa-em-maringa-pr/conjunto-habitacional-requiao
3420001432,80e34780-6ef4-4071-b134-8c1b1e91c910,sub100,Casa,Venda,"260.000,00",260000.0,3421.05,76.0,"0,00",0.0,"76,00",76.0,"156,24",156.24,2,0,1,2,,"Rua Ataulfo Alves, 728, 728 - Conjunto Residencial Cidade Alta, Maringá - PR",Rua Ataulfo Alves,728,Conjunto Residencial Cidade Alta,Maringá,PR,-23.4650732,-51.9219739,Shimizu Imóveis,0,https://sub100.com.br/imoveis/3420001432/venda/casa-em-maringa-pr/conjunto-residencial-cidade-alta
98120000383,79fb27bf-ee64-4903-8385-a42528e86d18,sub100,Apartamento,Venda,"260.000,00",260000.0,4905.66,53.0,"53,00",53.0,"53,00",53.0,"0,00",0.0,3,0,1,1,,"Rua Mem de Sá, 1805 - Vila Bosque, Maringá - PR",Rua Mem de Sá,1805,Vila Bosque,Maringá,PR,-23.438939486906797,-51.92691946357411,Medeiros Imobiliária,0,https://sub100.com.br/imoveis/98120000383/venda/apartamento-em-maringa-pr/vila-bosque
94620001209,a03a6939-0b44-4224-80d4-105ae9e83171,sub100,Casa,Venda,"260.000,00",260000.0,3618.65,71.85,"0,00",0.0,"71,85",71.85,"150,00",150.0,2,0,1,1,,"Rua Pioneira Petronilha Carasco, 75 - Jardim Colina Verde, Maringá - PR",Rua Pioneira Petronilha Carasco,75,Jardim Colina Verde,Maringá,PR,-23.4209995,-51.9330558,Imobiliária Daros,0,https://sub100.com.br/imoveis/94620001209/venda/casa-em-maringa-pr/jardim-colina-verde
65320000069,8abdced4-185f-485d-8e1b-0c6af6d0ddfa,sub100,Apartamento,Venda,"260.000,00",260000.0,5670.67,45.85,"45,85",45.85,"0,00",0.0,"0,00",0.0,2,0,1,1,,"Avenida Pioneiro Antonio Ruiz Saldanha, 730 - Parque Industrial, Maringá - PR",Avenida Pioneiro Antonio Ruiz Saldanha,730,Parque Industrial,Maringá,PR,-23.4368764,-51.9747953,Rafael Berloffa Corretor de Imóveis,0,https://sub100.com.br/imoveis/65320000069/venda/apartamento-em-maringa-pr/parque-industrial
8020001199,8b561f66-50ec-407e-b5b6-1a70b45819e5,sub100,Apartamento,Venda,"260.000,00",260000.0,6577.28,39.53,"39,53",39.53,"57,82",57.82,"0,00",0.0,1,0,1,0,1,"Rua Marechal Floriano Peixoto, 1487 - Zona 07, Maringá - PR",Rua Marechal Floriano Peixoto,1487,Zona 07,Maringá,PR,-23.4142673,-51.9354997,Massaru Imóveis,0,https://sub100.com.br/imoveis/8020001199/venda/apartamento-em-maringa-pr/zona-07
90620000231,9235c56a-5211-42d9-bc1f-5a9cc3fef8cc,sub100,Apartamento,Venda,"260.000,00",260000.0,5531.91,47.0,"47,00",47.0,"65,00",65.0,"0,00",0.0,2,0,1,1,4,"Rua Pioneira Maria Aparecida Araújo de Siqueira, 281 - Loteamento Sumaré, Maringá - PR",Rua Pioneira Maria Aparecida Araújo de Siqueira,281,Loteamento Sumaré,Maringá,PR,-23.38139942134882,-51.90594806007641,Helaino Imoveis,0,https://sub100.com.br/imoveis/90620000231/venda/apartamento-em-maringa-pr/loteamento-sumare
10420000839,6289f2e6-715e-4663-95ff-75e5ec50c77e,sub100,Apartamento,Venda,"260.000,00",260000.0,3661.97,71.0,"71,00",71.0,"0,00",0.0,"0,00",0.0,2,1,2,1,3,"Rua Antônio Octávio Scramim, 1370 - Zona 06, Maringá - PR",Rua Antônio Octávio Scramim,1370,Zona 06,Maringá,PR,-23.4232915,-51.9601021,Moraes e Moraes Negócios Imobiliários,0,https://sub100.com.br/imoveis/10420000839/venda/apartamento-em-maringa-pr/zona-06
62220000276,62e7f121-ffc9-4279-829d-0b8419cb55a2,sub100,Apartamento,Venda,"260.000,00",260000.0,5200.0,50.0,"50,00",50.0,"0,00",0.0,"0,00",0.0,2,0,1,1,1,"Rua Pioneiro Alfredo José da Costa, 472, 1 - Jardim Alvorada, Maringá - PR",Rua Pioneiro Alfredo José da Costa,472,Jardim Alvorada,Maringá,PR,-23.388421,-51.907634,Morialle Imóveis,0,https://sub100.com.br/imoveis/62220000276/venda/apartamento-em-maringa-pr/jardim-alvorada
2020007217,3ea9c114-c5c7-41f5-a916-e98790fcd174,sub100,Apartamento,Venda,"260.000,00",260000.0,5098.04,51.0,"51,00",51.0,"83,00",83.0,"83,00",83.0,2,0,1,1,4,"Rua Professor Itamar Orlando Soares, 51 - Zona 07, Maringá - PR",Rua Professor Itamar Orlando Soares,51,Zona 07,Maringá,PR,-23.4074007,-51.9396224,Lélo Imóveis,0,https://sub100.com.br/imoveis/2020007217/venda/apartamento-em-maringa-pr/zona-07
64320000185,3fcdff7b-eff3-40e1-a5cc-9880bcea2538,sub100,Apartamento,Venda,"260.000,00",260000.0,4642.86,56.0,"56,00",56.0,"0,00",0.0,"0,00",0.0,2,0,1,1,,"Rua Pioneira Genoveva Giunta, 1129 - Parque Tarumã, Maringá - PR",Rua Pioneira Genoveva Giunta,1129,Parque Tarumã,Maringá,PR,-23.4688708,-51.9302776,Casa Dom Imóveis,0,https://sub100.com.br/imoveis/64320000185/venda/apartamento-em-maringa-pr/parque-taruma
3420002195,5c5baae0-ccae-4242-b407-09bcc05c126d,sub100,Apartamento,Venda,"260.000,00",260000.0,5652.17,46.0,"46,00",46.0,"0,00",0.0,"0,00",0.0,2,0,1,0,,"Rua Chile, 1403, 801 - Ebenezer, Maringá - PR",Rua Chile,1403,Ebenezer,Maringá,PR,-23.3917296,-51.9064394,Shimizu Imóveis,0,https://sub100.com.br/imoveis/3420002195/venda/apartamento-em-maringa-pr/ebenezer
2020006039,1400eb5f-f6e1-42ac-bacf-ba8741034005,sub100,Apartamento,Venda,"260.000,00",260000.0,5652.17,46.0,"46,00",46.0,"80,00",80.0,"80,00",80.0,2,0,1,1,,"Avenida das Indústrias, 1240, bl 03 ap 203 - Jardim América, Maringá - PR",Avenida das Indústrias,1240,Jardim América,Maringá,PR,-23.4275716,-51.8876177,Lélo Imóveis,0,https://sub100.com.br/imoveis/2020006039/venda/apartamento-em-maringa-pr/jardim-america
3620007776,155eb13c-4d6a-41df-95de-6d449e8bbf82,sub100,Apartamento,Venda,"260.000,00",260000.0,4257.41,61.07,"61,07",61.07,"94,39",94.39,"0,00",0.0,2,1,2,1,2°,"Rua Monsenhor Kimura, 193, bloco 02 - Vila Cleópatra, Maringá - PR",Rua Monsenhor Kimura,193,Vila Cleópatra,Maringá,PR,-23.4382172,-51.9358214,Imobiliária Silvio Iwata,0,https://sub100.com.br/imoveis/3620007776/venda/apartamento-em-maringa-pr/vila-cleopatra
70620000015,16a645d7-b378-406f-844c-a93f8dc05d7c,sub100,Apartamento,Venda,"260.000,00",260000.0,9629.63,27.0,"27,00",27.0,"0,00",0.0,"0,00",0.0,1,0,1,1,6,"Rua Osvaldo Cruz,  - Zona 07, Maringá - PR",Rua Osvaldo Cruz,,Zona 07,Maringá,PR,-23.41134,-51.9434837,Pedroso Imóveis,0,https://sub100.com.br/imoveis/70620000015/venda/apartamento-em-maringa-pr/zona-07
81720000358,17a89930-7f6f-41d5-bd00-7bf9b73d0259,sub100,Apartamento,Venda,"260.000,00",260000.0,4642.86,56.0,"56,00",56.0,"59,00",59.0,"59,00",59.0,3,0,1,1,,"Rua Tabaetê, 392, térreo - Jardim Tabaete, Maringá - PR",Rua Tabaetê,392,Jardim Tabaete,Maringá,PR,-23.445022,-51.929391,Peron Imóveis,0,https://sub100.com.br/imoveis/81720000358/venda/apartamento-em-maringa-pr/jardim-tabaete
2620001535,1d9442e8-1b38-4808-b0e7-12da68d56978,sub100,Casa,Venda,"260.000,00",260000.0,2954.55,88.0,"0,00",0.0,"88,00",88.0,"180,00",180.0,2,0,1,3,,"Rua Foz do Areia, 369 - Ebenezer, Maringá - PR",Rua Foz do Areia,369,Ebenezer,Maringá,PR,-23.387670029856483,-51.90358723442348,Imobiliária Paiaguás,0,https://sub100.com.br/imoveis/2620001535/venda/casa-em-maringa-pr/ebenezer
70620000014,31a289e0-e14a-4033-8409-d21b48531b6b,sub100,Apartamento,Venda,"260.000,00",260000.0,10400.0,25.0,"25,00",25.0,"0,00",0.0,"0,00",0.0,1,0,1,1,,"Rua São João,  - Zona 07, Maringá - PR",Rua São João,,Zona 07,Maringá,PR,-23.4144328,-51.9240411,Pedroso Imóveis,0,https://sub100.com.br/imoveis/70620000014/venda/apartamento-em-maringa-pr/zona-07
34420000784,07fe6a45-7de0-400a-81b8-221079b97a7f,sub100,Apartamento,Venda,"260.000,00",260000.0,5777.78,45.0,"45,00",45.0,"0,00",0.0,"0,00",0.0,2,0,1,1,,"Rua Pioneira Genoveva Giunta, 61 - Parque Tarumã, Maringá - PR",Rua Pioneira Genoveva Giunta,61,Parque Tarumã,Maringá,PR,-23.4624089,-51.9266324,Soma Soluções Imobiliárias,0,https://sub100.com.br/imoveis/34420000784/venda/apartamento-em-maringa-pr/parque-taruma
2820009150,0908e55d-6664-4908-92be-10896f72baea,sub100,Apartamento,Venda,"260.000,00",260000.0,4561.4,57.0,"57,00",57.0,"0,00",0.0,"0,00",0.0,2,0,1,1,,"Avenida Pioneiro Antonio Ruiz Saldanha, 1826, 806 - Jardim das Estações, Maringá - PR",Avenida Pioneiro Antonio Ruiz Saldanha,1826,Jardim das Estações,Maringá,PR,-23.44602822645734,-51.97995932009887,Pedro Granado Imóveis,0,https://sub100.com.br/imoveis/2820009150/venda/apartamento-em-maringa-pr/jardim-das-estacoes
37620001386,2b7468dd-3c1b-4dc5-a1a5-cedb045fc025,sub100,Apartamento,Venda,"260.000,00",260000.0,4493.61,57.86,"57,86",57.86,"0,00",0.0,"0,00",0.0,3,0,1,1,,"Rua Pioneiro Genir Galli, 294, 001 - Loteamento Sumaré, Maringá - PR",Rua Pioneiro Genir Galli,294,Loteamento Sumaré,Maringá,PR,-23.380959273908907,-51.905210067459095,Imobiliária Alte,0,https://sub100.com.br/imoveis/37620001386/venda/apartamento-em-maringa-pr/loteamento-sumare
3020000264,073c9748-59f5-4faf-8e04-021a9d33c1e7,sub100,Apartamento,Venda,"260.000,00",260000.0,6911.22,37.62,"37,62",37.62,"0,00",0.0,"0,00",0.0,0,1,0,1,14,"Rua Neo Alves Martins, 2398 - Zona 01 Centro, Maringá - PR",Rua Neo Alves Martins,2398,Zona 01 Centro,Maringá,PR,-23.422571418718,-51.937024726992,Proposta Consultoria de Imóveis,0,https://sub100.com.br/imoveis/3020000264/venda/apartamento-em-maringa-pr/zona-01-centro
3420001778,c7666faa-9662-427c-8d12-1952b6613618,sub100,Apartamento,Venda,"261.000,00",261000.0,6248.5,41.77,"41,77",41.77,"0,00",0.0,"0,00",0.0,2,0,1,1,,"Rua Pioneiro Alfredo José da Costa, 157, 402 - Jardim Alvorada, Maringá - PR",Rua Pioneiro Alfredo José da Costa,157,Jardim Alvorada,Maringá,PR,-23.3909575,-51.9090277,Shimizu Imóveis,0,https://sub100.com.br/imoveis/3420001778/venda/apartamento-em-maringa-pr/jardim-alvorada
69520000009,5c10dc7e-d3ef-4871-ac19-989c90566466,sub100,Apartamento,Venda,"261.000,00",261000.0,6248.5,41.77,"41,77",41.77,"0,00",0.0,"0,00",0.0,2,0,1,1,,"Rua Pioneiro Alfredo José da Costa, 157, 402 - Jardim Alvorada, Maringá - PR",Rua Pioneiro Alfredo José da Costa,157,Jardim Alvorada,Maringá,PR,-23.3909575,-51.9090277,Vértice,0,https://sub100.com.br/imoveis/69520000009/venda/apartamento-em-maringa-pr/jardim-alvorada
