objectid,id,hash,matricula,cnm,cns,municipio_cod_ibge,lon,lat
214697,920605,93d7e0af1529c5778e2692c7383a003e7992496a904e9e5381a2af432ed651d9,0001561,0852902000156138,085290,4115200,-51.93824459999996,-23.422781699999973
214698,920606,6292be4313a681e6043ceddf64b0c203fd4d7a3d9b021b105811e78fae7b1b3c,0099535,0852902009953526,085290,4115200,-51.92635089999993,-23.43377959999998
214699,920609,bcc2543e41a0f0622a85215ca659e3bdeacc9ae886306683e13caa481cae1f5e,0094394,0852902009439426,085290,4115200,-51.91744159999996,-23.444138299999963
214700,920610,9c25efe032270392366d28155116adaf95cc4b851043c5836884c13e97911129,0099404,0852902009940431,085290,4115200,-51.92201819999997,-23.45896259999995
214701,920614,933f7e5b93bbd59a7d7a5664d0d616b06217e6ca3fd0ca7e5cd035609bc04d36,0087082,0852902008708240,085290,4115200,-51.91541769999998,-23.44330059999993
214702,920615,ad4fc378c1938cd262a02a95a5ec0a2bd31ac8f58005cdec61f3ccc50e057981,0099422,0852902009942274,085290,4115200,-51.92201819999997,-23.45896259999995
214703,920616,72263098604c4bc115f9aecebda5c7d772f62ef8294111f7441d47a9656fc813,0090587,0852902009058798,085290,4115200,-51.97874789999997,-23.45965419999993
214704,920619,86d5876dfc1291672a83c775a37939029cce14eb6ce51ab8b21d5511a78bca8c,0051935,0852902005193542,085290,4115200,-51.93226439999995,-23.430651299999965
214705,920620,c2c7d9f425f72f240b20b48e32af5cc92c55a358863801689127439a4a0a3e6d,0068300,0852902006830029,085290,4115200,-51.91541769999998,-23.44330059999993
214706,920622,35b0fcba3c2df594aba88cdc41bffd18c52f854aa60bbf7f7c30baf13d140dfe,0095318,0852902009531867,085290,4115200,-51.91541769999998,-23.44330059999993
214707,920625,e7f3fca32dded0641719f4c3878c778dda3d9d25fe676c5aaf8b681f1ea51a53,0098818,0852902009881843,085290,4115200,-51.91568659999996,-23.444971799999962
214708,920626,b2ddbed919274a23fbe842e15b724920ee7e816e229561d8fede107c93140385,0099405,0852902009940528,085290,4115200,-51.934321899999986,-23.447634999999934
214709,920627,b05c9ba777794dbc23d6576d907fec6533fd4f32d2a582e25bcafd1a39467796,0055793,0852902005579311,085290,4115200,-51.92807819999996,-23.470093799999972
214710,920635,a2bdb5977f7b92b464c47c2a8859eba9578dfb7f76e05e790f46ff1029c15fc1,0041520,0852902004152053,085290,4115200,-51.913025199999936,-23.45292349999994
214711,920636,404712251a75230672179b5ed26a8d3d322a52b2793794f787750a39b24b59d2,0099185,0852902009918509,085290,4115200,-51.90639889999994,-23.47142409999998
214712,920638,ee16c64259831963a6ce96bfc49f316823d40673164c245f85b593ba49678145,0099626,0852902009962644,085290,4115200,-51.90823139999998,-23.475112899999942
214713,920646,7d43704e6d20572355879ce6863b4ede8c01c45b284d46cec5e0fb4c128d242e,0087045,0852902008704554,085290,4115200,-51.91541769999998,-23.44330059999993
214714,920648,7e77f8f115c507f5fe658696bd0edcbd9043cb7f1eada129ce7709e4b96935bf,0031122,0852902003112213,085290,4115200,-51.950622599999974,-23.42692569999997
214715,920650,1ae9893b1c7b0423ada6584c4994fa36aee19ceea83d51bf20547141ab0a0613,0093221,0852902009322153,085290,4115200,-51.94646309999996,-23.450039199999935
214716,920651,d5a9a1aa0bd9ad83a76df31864b75504a61fd1bec5dd98b206447f6915278281,0100086,0852902010008622,085290,4115200,-51.926743199999976,-23.46246919999993
214717,920656,e71ed253342fa2c87bd67b34e0fb93dda5f35d053250e2a0c491aeb791a115be,0073245,0852902007324535,085290,4115200,-51.940238499999964,-23.43211189999994
214718,920660,23c5593a24e4e7a0344ab30079e6ba9bc320a1056464134ac0f36473a62a4705,0099707,0852902009970792,085290,4115200,-51.90823139999998,-23.475112899999942
214719,920662,8157eb5ec518558e3b0f98f486bb36ec2b1f1215f6e4c1f40b4dba336318de8e,0099877,0852902009987767,085290,4115200,-51.90935109999998,-23.432740899999942
214720,920664,5ca26e65baed9ef14040f70361a35c3eab217e3407094766ee4eb7a805a3c9bb,0097102,0852902009710250,085290,4115200,-51.90823139999998,-23.475112899999942
214721,920665,20d8af41c87ae8b7894f7e42ae9c9f0b5dd9d0bc8bdfe17437dbfb4c7c3613df,0092671,0852902009267154,085290,4115200,-51.94349379999994,-23.450931999999966
214722,920667,8ccb8a7b897e258c51327c594be4818da5fd65e7355021eddd5a06ac7798fe2d,0100078,0852902010007846,085290,4115200,-51.926743199999976,-23.46246919999993
214723,920668,07f82b3decc06e7d4547240d4b8bd805ac1e703af79becd8590fb8bda531ad94,0100081,0852902010008137,085290,4115200,-51.926743199999976,-23.46246919999993
214724,920670,fbd440380d47187f0189353f7d05e9fc9a975d6373529e6f861240f10d24792f,0037802,0852902003780252,085290,4115200,-51.950622599999974,-23.42692569999997
214725,920671,fad6090e860590d556a5ebb89e68c716d89f8cbd4d05b3bd3995a460ccc53dac,0098768,0852902009876896,085290,4115200,-51.91568659999996,-23.444971799999962
214726,920673,d503f822f538dfdaea41f94b2603b156b1715827a9eb67c961d9167d8cce234e,0082939,0852902008293953,085290,4115200,-51.91145889999996,-23.465705999999955
214727,920674,09f800cffaa5445e323696d9f0abe49f5a360f226e222707136441fa700dfb84,0100041,0852902010004160,085290,4115200,-51.926743199999976,-23.46246919999993
214728,920675,779ab1b1b52ef137e7764ed04df5d85694dcc32d797b233c7977b2129d9c3069,0060820,0852902006082062,085290,4115200,-51.967364499999974,-23.46036239999995
214729,920676,c04dd46bbe428e8bab014509ef58cf26923738795e37932098353a22a86feb06,0017324,0852902001732485,085290,4115200,-51.953323799999964,-23.433461499999964
214730,920677,ba1807030368286e5c530c308ea9a5e05eb2773c172376dafaa304dae4000b87,0045932,0852902004593209,085290,4115200,-51.91541769999998,-23.44330059999993
214731,920678,4f9fad3f23a164ebff691027e4f29f02e65f718ebb3b75e1b8da2a1dd486f0c7,0100104,0852902010010465,085290,4115200,-51.926743199999976,-23.46246919999993
214732,920681,b5b4ac2650e4d346053278cc76ef0a86bfd5e62ea51d2279f5a8ea5f6891e90b,0066235,0852902006623516,085290,4115200,-51.923731299999986,-23.439044899999942
214733,920682,b8f36d023a9169904f967c544a1db480d312d69548c301a8e0516cd4ef8e5a5d,0099584,0852902009958473,085290,4115200,-51.90823139999998,-23.475112899999942
214734,920683,1f5e60be64f241ca1b588e7b57c3e7315464b5a524a1084196d036fd76e70bc7,0084366,0852902008436640,085290,4115200,-51.911055199999964,-23.42830829999997
214735,920685,b0e69813f4271925bf795d4762baa7cb74c65ff50ce944297d9211523e5bdf1e,0046432,0852902004643261,085290,4115200,-51.942427599999974,-23.453838599999983
214736,920687,a5c3a5012b1b38714583aa968dcd9f80f00deff41c0baf6c7e41addb1ff059b9,0016559,0852902001655952,085290,4115200,-51.94782879999997,-23.435440599999936
214737,920688,ace2fcddc115f5fee0b28f6e45c4cf295e72a4e9e5bb92b3a58dc157c5bebcf5,0091399,0852902009139987,085290,4115200,-51.92346909999998,-23.46538689999994
214738,920691,82401f26fa42fde2b8e240f9c11c0022eb6743f1bf989bf803e75a9c17410d67,0097236,0852902009723636,085290,4115200,-51.90823139999998,-23.475112899999942
214739,920695,e3d93aac938461c64ea7fad89370507b8a6805c8b407798bf7dfd0f627d172be,0097712,0852902009771263,085290,4115200,-51.91141179999994,-23.43802839999995
214740,920696,93550c45cab54015ba12e24bdf885bd311767837b148223bb8753299b8f8a8d3,0099925,0852902009992520,085290,4115200,-51.90935109999998,-23.432740899999942
214741,920699,2e25fec24fa482883c86196aa5d6a808294b00a58b586d6b6dec15cde01f90c7,0055746,0852902005574655,085290,4115200,-51.926586199999974,-23.469703299999935
214742,920700,03e77f8cee5be87c84da72bb37e0946243e75b63022392f7d10f7fbb2c3380d4,0054867,0852902005486773,085290,4115200,-51.93027149999995,-23.445924499999933
214743,920704,ab2fbd1ef73eeccdfc91d52c268ef68f20fc38912ac6a97a8f669ca6921ec5e2,0095420,0852902009542052,085290,4115200,-51.95843839999998,-23.456235899999967
214744,920711,6d0a7862bbbf4dc504277c43a072c68a1ef10780e108b964592238f63c90ea36,0100074,0852902010007458,085290,4115200,-51.926743199999976,-23.46246919999993
214745,920714,c87a8cb1b122a564a4a0842341e1250cfb7ce9ae22b43d651c91d672ba925366,0099606,0852902009960607,085290,4115200,-51.90823139999998,-23.475112899999942
214746,920716,00f9bcf4b9e4d604fb56a50ae594740b5958552fd5a6ba323ee1938989a4c64c,0099975,0852902009997564,085290,4115200,-51.93793339999996,-23.453639899999928
214747,920718,aa430e2dcb2747ac2367cc71453360cd61f56a4af11c47892d93486a9b45d00f,0064114,0852902006411474,085290,4115200,-51.923731299999986,-23.439044899999942
214748,920720,3ac966009a96f0e03ad5951868588f3b0d7a694c058d06438c16d538b13461b0,0100065,0852902010006585,085290,4115200,-51.926743199999976,-23.46246919999993
214749,920722,1123ac042ce07fc34d893bdc245b1a98a794cbe8abfde37f0942795d0e685b7c,0100098,0852902010009883,085290,4115200,-51.926743199999976,-23.46246919999993
214750,920724,a8df579e2954967bc8fe65cb9295b1db0da30ecbb26ac6ebfd0b4740264103ba,0033210,0852902003321054,085290,4115200,-51.94632119999994,-23.42430319999994
214751,920725,28c4b1a4d8a596d0c9d29a9678d0f78944297bd4e4b6445633224c7322633bc9,0082832,0852902008283283,085290,4115200,-51.93582509999993,-23.446785699999964
214752,920728,0c1ad9723f4858040b442e45bd661510be58eaa2d2e105e5664afab16ecd86d8,0100062,0852902010006294,085290,4115200,-51.926743199999976,-23.46246919999993
214753,920729,bb936b1ee1289895d90eb89d38b6f2ec27360755bb4ef3af53cb120162e9e4cc,0099100,0852902009910070,085290,4115200,-51.90639889999994,-23.47142409999998
214754,920730,873220a9d65c07a9a36e59bae6bf92324e69da7c0a54c2c576390138aac1d194,0055069,0852902005506949,085290,4115200,-51.923882499999934,-23.464787799999954
214755,920732,b65a02f8a57d57f53c3afa02c9d60adee89f6f3a165a9937423a9efa156e0742,0098713,0852902009871367,085290,4115200,-51.91568659999996,-23.444971799999962
214756,920733,60947afe6c28d35b459afc965287af3f171916fecc52effa5f626a6de8af0975,0054055,0852902005405584,085290,4115200,-51.91971479999995,-23.45528749999994
214757,920735,e086151cd4f965fe6b9cf497224400b1da86736f479ed412f035ded0469c16a0,0088229,0852902008822991,085290,4115200,-51.94795349999998,-23.45256889999996
214758,920736,190b1a96229ab5256aeeabc7339876f53fa09ee5dd423d75e28d7d7c08a15c5f,0100050,0852902010005033,085290,4115200,-51.926743199999976,-23.46246919999993
214759,920742,bf2b2f7e3705b89c22c90e9cf076ae73e5aed79bd65520e69ef4de671ee8cd43,0098822,0852902009882231,085290,4115200,-51.91568659999996,-23.444971799999962
214760,920743,6ebb7d13a5c5d5aaa7ba37f0afc5c9fbf893c915a4a5a87bf7c1d5e293c6c104,0098693,0852902009869330,085290,4115200,-51.91568659999996,-23.444971799999962
214761,920744,1720dc25416a02db62c2382edb93bff5b233b31679320012ba432ef0d9c9ce7f,0079713,0852902007971331,085290,4115200,-51.927029199999936,-23.446924899999942
214762,920747,1401f0736e83db0a2457c4e4d8dce578561274575983e0189c4d84846d853aea,0099101,0852902009910167,085290,4115200,-51.90639889999994,-23.47142409999998
214763,920748,f6722dd50b271bb86e6b65d25beb9a1c0ebf991339d161ed91f4a55fd3c105b9,0100070,0852902010007070,085290,4115200,-51.926743199999976,-23.46246919999993
214764,920749,bff0331799ca8a1857cfa42cf5b8739834ac22a9a8bbfc95fecdb22db7cb52e2,0036156,0852902003615643,085290,4115200,-51.92386949999997,-23.46406989999997
214765,920753,aaf16acf97de0c3b94d54f43b4f679108ac70c4ee024fe3a5e7501a95872ff95,0098680,0852902009868069,085290,4115200,-51.91568659999996,-23.444971799999962
214766,920757,87c2c745d27a2981620d9094836473c0091a030097c2403dd426e45fcbeb1649,0013651,0852902001365146,085290,4115200,-51.91604679999995,-23.43055419999996
214767,920758,2a8e0066a94fac842ec25778aa0427a3bf1a77b624cf23745556041afa00a1df,0097949,0852902009794931,085290,4115200,-51.89503799999994,-23.445670899999982
214768,920759,897c4891aa6d347b66e9d90bd30b18fcb7ae800b1e48692106258d7bbf41304b,0089992,0852902008999240,085290,4115200,-51.92942939999995,-23.46709539999995
214769,920762,e37ca5d3914f253a48194fd24feb26d806e12e1440e9b4e707d8439d28c55e22,0012187,0852902001218773,085290,4115200,-51.93663019999997,-23.44005429999993
214770,920764,f31a1ba7de92396068138c1dd3888b11d86c49d354db019eb758b85a46671142,0098598,0852902009859824,085290,4115200,-51.91568659999996,-23.444971799999962
214771,920765,145f41c9f0bee0cb8c6f68aa562fd07bcf478abdfda9597593ed94ae2dbe85b5,0099874,0852902009987476,085290,4115200,-51.90935109999998,-23.432740899999942
214772,920767,189b45b12d0712368bb8a0dacd9f0e3a0481cbb727478f9cd0dcfb09cbcd9683,0100051,0852902010005130,085290,4115200,-51.926743199999976,-23.46246919999993
214773,920771,622ee9265535bb9d251a003982b64401980d430ec21b2f59ed96e6ead3a9f062,0074296,0852902007429683,085290,4115200,-51.924715799999944,-23.43362989999997
214774,920774,4d0178f9bb145340aef9a51dc92837657db49d8604aee06d6a3e754af577c269,0027522,0852902002752246,085290,4115200,-51.92702749999995,-23.434202899999946
214775,920777,52745c2a4cd8751f209816790c02ee917c98cc1df7344f79f9ac252b2dbc2532,0099586,0852902009958667,085290,4115200,-51.90823139999998,-23.475112899999942
214776,920778,79bd89dcc09463adbaad59073c2dc77bc94ac82d96ca4476cd222def29982c6c,0098711,0852902009871173,085290,4115200,-51.91568659999996,-23.444971799999962
214777,920783,d42de45363ca3e27e46230190a331c55f531e3dce25f180a43b5af5c4ac19342,0099900,0852902009990095,085290,4115200,-51.90935109999998,-23.432740899999942
214778,920784,efaffc740bcf498342627c6b11696db9a5b333041278d325458d4f8c090c0226,0100071,0852902010007167,085290,4115200,-51.926743199999976,-23.46246919999993
214779,920786,448a0903d82431f35d25db434a9523f0d190c98c067d51afc87eb5193bd0a9f6,0093226,0852902009322638,085290,4115200,-51.94646309999996,-23.450039199999935
214780,920787,4bafe5222d1370ab05660b83e8d3abdd75d013a3515e35701415eda8e8657114,0100091,0852902010009107,085290,4115200,-51.926743199999976,-23.46246919999993
214781,920789,d68118d99377bb169c2d19cea96f577d96a74bceb2adc3d4d6b5bb4493e17598,0027030,0852902002703067,085290,4115200,-51.92201819999997,-23.45896259999995
214782,920790,95bc53b7e3028d09c018e7c735acf82a36fa0bba9e9efad777f7271122a3520f,0023992,0852902002399263,085290,4115200,-51.92589799999996,-23.435334599999976
214783,920791,e40e7e71becc94f7b57e5ee4d4cdd7580bc4586b928a6630190b7ef091faa64f,0100088,0852902010008816,085290,4115200,-51.926743199999976,-23.46246919999993
214784,920792,b1367c2252f8eb01fa227a0d3d25544bc7309d1e52e2ec9bc88825d17d2d2c41,0100064,0852902010006488,085290,4115200,-51.926743199999976,-23.46246919999993
214785,920794,4e477d89604fff581c98fc3004ac1e8d3003d278fabb05d45f03a5599138ffe1,0099905,0852902009990580,085290,4115200,-51.90935109999998,-23.432740899999942
214786,920795,dbd4da23cfe033c815e03c7e248c61741a11ae54e6fc2504b8d635896028b4f4,0092569,0852902009256969,085290,4115200,-51.94349379999994,-23.450931999999966
214787,920797,44e688cd591eaac6814ae8f7e68203b0a3462e90ab864d65b2d01e3e573f879d,0099891,0852902009989125,085290,4115200,-51.90935109999998,-23.432740899999942
214789,920803,d03ad7b4d5158169bb4dad7674d24f49026a96e3a212fcce811e290b8b0b4cf7,0069537,0852902006953704,085290,4115200,-51.94782879999997,-23.435440599999936
214790,920804,4718fa7c8ecb13fcffeba6b6ffebaef602699ac9cee92fc19495b6e7143385f8,0098653,0852902009865353,085290,4115200,-51.91568659999996,-23.444971799999962
214791,920805,c2fb5ba5d626e5421ee85a189a4bac19dcfc57591a123feda716e31e1006f0ef,0100082,0852902010008234,085290,4115200,-51.926743199999976,-23.46246919999993
214792,920806,e76491c0da2cb42d093935a625373ca9f93f753fb99117f235cd774d402ba06f,0082909,0852902008290946,085290,4115200,-51.962297999999976,-23.448168599999974
214793,920807,794f73a7e2c56207af3fb78a3da1426931c0833e97dc2addf4f12a65564e6390,0072519,0852902007251979,085290,4115200,-51.90797709999998,-23.430647999999962
214794,920808,e4786d2025a50bd15e84fc1270ea4fefb15c66939a9dbd00310c6c1860aad231,0100067,0852902010006779,085290,4115200,-51.926743199999976,-23.46246919999993
214795,920809,c4d37819fc4992360ae309cae7e28c14a54632b65b9fc3159e4e93b342bb772a,0098741,0852902009874180,085290,4115200,-51.91568659999996,-23.444971799999962
214796,920810,3e7cf5d4cf5fa426e3adbafdc6569d9aea8705da1b9e68020ddc9b6b66563b36,0055710,0852902005571066,085290,4115200,-51.92330769999995,-23.46722859999994
214797,920812,6a3fc555daa7737cce9493d6ec7a6e771983c54dd956f10b3f91e187d7de69c6,0088417,0852902008841712,085290,4115200,-51.91862649999996,-23.445328599999982
214798,920814,f49431281a58680b83e05544337b346dda07b8b06d89cae59b89fa9cbb65d377,0098780,0852902009878060,085290,4115200,-51.91568659999996,-23.444971799999962
214799,920815,8fedcb3205352c173b08ede15debdaf37a7052c2aae8c1b45977e5d1b42ce88c,0099890,0852902009989028,085290,4115200,-51.90935109999998,-23.432740899999942
214800,920816,456bd05680da62289ef1359ea70727fd529a450b26926205b4b67a7791ed9615,0060622,0852902006062274,085290,4115200,-51.962296299999934,-23.46016129999998
214801,920817,dc89e0b9a4ca68797f31582c1c5bbbd6a61620bec75794e20235b12632731ffd,0099886,0852902009988640,085290,4115200,-51.90935109999998,-23.432740899999942
214802,920818,49ae8a73e2194667ce6660d4a7d510c94e430ff6baabdda8b3c03b134db67fd7,0100089,0852902010008913,085290,4115200,-51.926743199999976,-23.46246919999993
214803,920820,6efc51210d054452b8013bd99c97d4d5663f262be6c929feeea69496b305f90c,0055138,0852902005513836,085290,4115200,-51.923882499999934,-23.464787799999954
214804,920822,a5db8cb4f83c2a8d30edc59c301f4303d709c1cf5028697d3f400fa502b69272,0009811,0852902000981123,085290,4115200,-51.945244299999956,-23.42181779999993
214805,920824,2727428e29a2ce57570eac9be479e2238f9598fea782a4aa0d7c51901d37faf3,0100039,0852902010003966,085290,4115200,-51.926743199999976,-23.46246919999993
214806,920828,f1a51cfbd72af9d1d19be1a2551a81cfc979c871ad44ea332660c79180da20e6,0100034,0852902010003481,085290,4115200,-51.926743199999976,-23.46246919999993
214807,920831,55576b12dafe7d80decb1299714bf1feb4349d722956449317211ab87e148c60,0100045,0852902010004548,085290,4115200,-51.926743199999976,-23.46246919999993
214808,920833,f28786fd68ba96dfe4edec668ad2b6338e2c78a2c59918b084437315216890b2,0020053,0852902002005346,085290,4115200,-51.93281069999995,-23.439662399999975
214809,920834,778404c411be1a78cec68e48b22fbafa2b44a60add9928f6b07cad17ef60755c,0087053,0852902008705330,085290,4115200,-51.91541769999998,-23.44330059999993
214810,920838,cb09d324d6e9fb10ee7f002ec46522dfab047dc84049ff5f7cc77f5bee2f706a,0084369,0852902008436931,085290,4115200,-51.911055199999964,-23.42830829999997
214811,920839,b649429bf415b8b75468893d8b4a3ddbb0755c06a43cace4c8a78898647ceceb,0098720,0852902009872046,085290,4115200,-51.91568659999996,-23.444971799999962
214812,920841,d0eda3ef17fac128215f4928f86a1d85753b9c6b798ae9fc1e5cf735702e1e0b,0087037,0852902008703778,085290,4115200,-51.91541769999998,-23.44330059999993
214813,920842,47269637ed5d3432bbb44a1860c3fb2f8a472266d2eacd39ca37bd50c0249829,0025903,0852902002590353,085290,4115200,-51.93861789999994,-23.423414099999945
214814,920843,ccacb874a71f64d22746ff01a7d0d8f6041877da7c612ea3ff4b8edbd2f94eac,0039597,0852902003959702,085290,4115200,-51.91144499999996,-23.450603499999943
214815,920844,ddb1b1e4fd302079a2b925c235f9211ad3074cf4f645ffb6890e820f464996c6,0098656,0852902009865644,085290,4115200,-51.91568659999996,-23.444971799999962
214816,920845,044fab8ac60ac519f2378677eb0b9a641104aad02c70b16d8193621524751f2a,0098812,0852902009881261,085290,4115200,-51.91568659999996,-23.444971799999962
214817,920847,1125cbb25d49dfd434752e67be26509d96fc206d0ec614bf7ef5780f2a5f8f6f,0100101,0852902010010174,085290,4115200,-51.926743199999976,-23.46246919999993
214818,920850,f150c21b35fde75c6056f6544589ad32c00f9144b1ecfdb09141646f93d76145,0092632,0852902009263274,085290,4115200,-51.94349379999994,-23.450931999999966
214819,920854,10e9a0a890336fa6c60e841c6631c772fc67aa7c0a1e736fed309d752a39ff90,0100036,0852902010003675,085290,4115200,-51.926743199999976,-23.46246919999993
214820,920855,e971854bc257cb2cb5efbc544c197a87089ad6a06537ce49eb88c19dc5d2027d,0094388,0852902009438844,085290,4115200,-51.91744159999996,-23.444138299999963
214821,920856,afd3badb9c0467adf5b9d4e83211ddcc465a1fc01275704df50017f341d1a83e,0099869,0852902009986991,085290,4115200,-51.90935109999998,-23.432740899999942
214822,920859,ef0ef14851b7493aeab3fcb2ba1f10777bff6b6de9056c705c6f4fe2ea4cad10,0088356,0852902008835698,085290,4115200,-51.91862649999996,-23.445328599999982
214823,920860,e97a05d01d7f962db48ecb4c5b78a6cccd9a2a52c73ffa53e5162e1d44e3e5ae,0097087,0852902009708795,085290,4115200,-51.90823139999998,-23.475112899999942
214824,920861,c5caf590b5bad7214c249ddea6dc08fa5bf3be0915944d5937916db6858c24ee,0047844,0852902004784493,085290,4115200,-51.959113299999956,-23.444599299999936
214825,920863,7c8f5032ec314f1758d417bf96182db74a556ffe79c82519805b047c4c4db273,0039761,0852902003976192,085290,4115200,-51.955511799999954,-23.46231219999993
214826,920864,3e82eb5029186395679b78b3454eaa6aad34520ac88c04cda0a17c9642b2781f,0059365,0852902005936562,085290,4115200,-51.91904079999995,-23.44433909999998
214827,920865,d1ccf6f062e562835cf8403bdfa27cf7c16a79128adf5ac76e751ff2fb33d6a0,0100327,0852902010032775,085290,4115200,-51.92635089999993,-23.43377959999998
214828,920866,3a08e1fa041fb4da8138ca58cddbfb689b57bf225b8b2d74c5c2f2679f51a5ad,0017558,0852902001755862,085290,4115200,-51.950622599999974,-23.42692569999997
214829,920867,7d6602fac5012cdb2c89b8aff16f65528ebfbc5878f80a2cd7cabf23362f75e9,0100047,0852902010004742,085290,4115200,-51.926743199999976,-23.46246919999993
214830,920868,c3646f3677727986e648f76a25577d9540186e94eaddb14622f34be8cf8a8050,0095340,0852902009534098,085290,4115200,-51.91541769999998,-23.44330059999993
214831,920870,507a192b7b8fc25d0b3f002786dc63cc9acb4eb1595520dfb15357cb85c49b3e,0100043,0852902010004354,085290,4115200,-51.926743199999976,-23.46246919999993
214832,920871,e714ae7ea7fba4322bff350d5e0ecf87b3f9b38f5941dc42e46f89180f4a6b88,0079710,0852902007971040,085290,4115200,-51.927029199999936,-23.446924899999942
214833,920872,d724c2821429c53c0f8d798fafbc6356ef1c7adc65db1476a25a228a27b2e746,0098641,0852902009864189,085290,4115200,-51.91568659999996,-23.444971799999962
214834,920873,d5f26fde865c6f69d78a9ad6532c9d58c71b0985f230270c4331318a08a5a53b,0100076,0852902010007652,085290,4115200,-51.926743199999976,-23.46246919999993
214835,920874,dff42b6de656cb759d1070b01ee3d3a46e63d0900c2bf55731eafe5947558e8d,0100100,0852902010010077,085290,4115200,-51.926743199999976,-23.46246919999993
214836,920875,0ba5beb25c473c466ac545ec49bc05182c09213b54aa2de4929c624e952de203,0055793,0852902005579311,085290,4115200,-51.92807819999996,-23.470093799999972
214837,920877,46a58e2f34bc10ea8e3b5f1383c7f3471dc878a430bb22f205afd06f546656a2,0100054,0852902010005421,085290,4115200,-51.926743199999976,-23.46246919999993
214838,920879,d73b17697d8b2396d7d709ed44bb0bb01ace170195558bfa7ce8ee645053b938,0090304,0852902009030474,085290,4115200,-51.942427599999974,-23.453838599999983
214839,920880,809aca556129a308520b99cd4305ed2b08777548cfe9d21bb80b398a13f29ffa,0056890,0852902005689018,085290,4115200,-51.91141179999994,-23.43802839999995
214840,920881,fcb41ea288f603f73d786ec58137b2dd13625a8089e59643a4da3158c98e6011,0099667,0852902009966718,085290,4115200,-51.90823139999998,-23.475112899999942
214841,920883,18661e83c138296bd6f1e6b2aceb828469f76179d18f49edba3a028c7cbed5f3,0100097,0852902010009786,085290,4115200,-51.926743199999976,-23.46246919999993
214842,920884,01f2695a097794ec4fea17e5aca9e38c26e20d05e379fb4c31883908bf1f9f57,0097773,0852902009777374,085290,4115200,-51.91141179999994,-23.43802839999995
214843,920885,a3ed2c4cf7cb45dec9e813f7158bac99e7b523b2d5908e63e8365f578afb9314,0082089,0852902008208981,085290,4115200,-51.895312299999944,-23.44373509999997
214844,920890,d1b3ef113f2f9bd10a6ebc04d0e7ea2420330a9e750aebef59c511d1e744d624,0023346,0852902002334661,085290,4115200,-51.90930899999995,-23.46805859999995
214845,920895,c6ae0dd2e814550fbc7aa627c6b1ae1ee4f5d237d73dec4fa68f2186049b9eb5,0040295,0852902004029542,085290,4115200,-51.94269419999995,-23.42335929999996
214846,920896,3247084284a3c6791aee8b5c8fef928c18af50477eff0bd3d612e9154be93b1a,0082088,0852902008208884,085290,4115200,-51.895312299999944,-23.44373509999997
214847,920900,9e936d3c72175ec0a2a5018ac35c2346eb82a1446c865721cfe7e222d14d5e06,0100056,0852902010005615,085290,4115200,-51.926743199999976,-23.46246919999993
214848,920903,4f597efe3d126ba4bf65579ad15eb5dfcfad71dd6b8cdcdfbf682de40e8ea0b0,0069247,0852902006924798,085290,4115200,-51.931553099999974,-23.46357219999993
214849,920904,209b3581be7491146aae395ea9efc27ecebb583e65791cc34a192181196eda31,0083879,0852902008387946,085290,4115200,-51.96588719999994,-23.46106179999998
214850,920905,2c2c3ac87d8fab460ec52b1bbcb120004cff9bddb29a0963df24789caa4459d0,0099871,0852902009987185,085290,4115200,-51.90935109999998,-23.432740899999942
214851,920907,1092d8717160b06dec7187aa297dbd66b8cf83ec6b4a8bfc278b46cf58ace55f,0098702,0852902009870203,085290,4115200,-51.91568659999996,-23.444971799999962
214852,920911,51c8706cee60104c7c1435de0a84e5c2e246f90aa136a4ae8b97e246716a59e7,0092612,0852902009261237,085290,4115200,-51.94349379999994,-23.450931999999966
214854,920915,2efd5508e78ca98f4b3bf5f5c40e31c2d732ae298b7c0bf6ca7913a7467b77ca,0001492,0852902000149251,085290,4115200,-51.93861789999994,-23.423414099999945
214855,920916,ff1258e2698ac5cd9e6ccd58097074305b821bb8c54ea740470af37149278833,0064140,0852902006414093,085290,4115200,-51.923731299999986,-23.439044899999942
214856,920918,d0fb617cb9977a744a5217ed6ddbb82c3ece7bb5d4b14e0664e5aebe0938c325,0098714,0852902009871464,085290,4115200,-51.91568659999996,-23.444971799999962
214857,920919,84d580ec47673d3a7eb32587e50f3699c8cf0aaac911e810214c8960bc6b1bfa,0100084,0852902010008428,085290,4115200,-51.926743199999976,-23.46246919999993
214858,920923,93a2cb570ad420cdfc0d92a12d3fbedad75d542fa657248e97d81fa2818d5af3,0084348,0852902008434894,085290,4115200,-51.911055199999964,-23.42830829999997
214859,920925,8f6e80450cfc1dcf43c2ba109a67a8fd0f9c8fddf3340ef9858df5365c47d9e7,0100107,0852902010010756,085290,4115200,-51.926743199999976,-23.46246919999993
214860,920927,7453580f98c809e3795252375f5643d0f40c7f057c3413de35c17df682050f44,0100111,0852902010011144,085290,4115200,-51.926743199999976,-23.46246919999993
214861,920929,931c528f633ebde671e8ac9ab26202f3e8084e1aa553b705f8d54bad62c18600,0098817,0852902009881746,085290,4115200,-51.91568659999996,-23.444971799999962
214862,920930,268c90c928d21e9443ef605b2e2e43f686d753364dfe9fc6e146930b876373ed,0079606,0852902007960661,085290,4115200,-51.91141179999994,-23.43802839999995
